x,y,label,gene,gene symbol,highest_level_path
1.5099334315944724,-4.2439734143922445,Gene expression (Transcription),CNOT2,CNOT2,Gene expression (Transcription)
-0.0886060520524196,-2.6451750122296405,Gene expression (Transcription),OCLN,OCLN,Gene expression (Transcription)
1.7100580501420932,-1.765576207165374,Gene expression (Transcription),AKT3,AKT3,Signal Transduction
2.370464556047679,-1.7835171158248446,Gene expression (Transcription),AAAS,AAAS,Metabolism
-0.7954384589525425,-7.574098247915327,Neuronal System,HCN1,HCN1,Neuronal System
-1.870971852372607,-6.453041260254471,Neuronal System,GLRA1,GLRA1,Neuronal System
-5.868238236977211,-3.4652804400779864,Post-translational protein modification,CDH2,CDH2,Metabolism of proteins
-0.6980188451356337,-3.798681133038122,Gene expression (Transcription),GRIN2A,GRIN2A,Gene expression (Transcription)
-4.885237124606414,0.1527565142283631,Unlabelled,MTFMT,MTFMT,Metabolism of proteins
0.1500972437160577,2.271965565320544,Aerobic respiration and respiratory electron transport,NDUFA1,NDUFA1,Metabolism
-1.0899106318633862,-1.3943631632391664,Gene expression (Transcription),TCF4,TCF4,Signal Transduction
0.0885652764228961,-9.11730695542088,Unlabelled,NPR2,NPR2,Muscle contraction
-5.177410952044339,-2.1113096965581137,Post-translational protein modification,PMM2,PMM2,Disease
5.569678062627464,-4.350846018860041,Transport of small molecules,ATP13A2,ATP13A2,Transport of small molecules
-8.120313247382121,-1.7031943848120576,Post-translational protein modification,STS,STS,Metabolism
1.8926731446708285,-1.9471682893010984,Gene expression (Transcription),FOXG1,FOXG1,Gene expression (Transcription)
-0.1012054055639914,2.200708486190921,Aerobic respiration and respiratory electron transport,BCS1L,BCS1L,Metabolism
-8.25783324671537,-0.9063528184794424,Post-translational protein modification,MAN2A2,MAN2A2,Metabolism of proteins
-5.350139385085997,-7.476559124229226,Unlabelled,CASK,CASK,Sensory Perception
2.628176522960457,-8.603299756732046,Metabolism of amino acids and derivatives,HIBCH,HIBCH,Metabolism
-2.8962342977801665,4.732092282532223,Metabolism of lipids,ECHS1,ECHS1,Metabolism
2.5241831170316935,-2.2354494776594267,Gene expression (Transcription),SMAD2,SMAD2,Signal Transduction
-0.1578786874880009,3.62017176006818,Aerobic respiration and respiratory electron transport,ACAD9,ACAD9,Metabolism
5.823245894711954,-5.507498704039176,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",TAOK1,TAOK1,Signal Transduction
-4.188440180307181,7.670159655066378,Unlabelled,FBN2,FBN2,Extracellular matrix organization
-2.001671656846198,-7.894985302009756,Neuronal System,KCNB1,KCNB1,Metabolism
-0.3838861002344131,-2.4786416024367455,Gene expression (Transcription),NUP214,NUP214,Metabolism
-1.0464472117976076,-2.081522584219563,Gene expression (Transcription),CSNK2A1,CSNK2A1,Metabolism
-5.693261778218771,6.188574887471223,Unlabelled,SLC52A2,SLC52A2,Metabolism
5.836952286447509,-4.0371986420081445,Transport of small molecules,ERLIN2,ERLIN2,Disease
1.9096394679314963,4.549706150173051,Signaling by GPCR,TSHR,TSHR,Signal Transduction
3.4879335549346315,2.9147623475607425,Unlabelled,TBX1,TBX1,Developmental Biology
5.958530055666152,1.2710911037993604,Infectious disease,PACS1,PACS1,Disease
-7.179722199975436,-3.3396767901003965,Post-translational protein modification,NFU1,NFU1,Metabolism of proteins
5.419666335973808,-2.9317805174571587,Transport of small molecules,FLVCR1,,Transport of small molecules
8.644141800047077,-3.10299911131228,Unlabelled,ROBO3,ROBO3,Developmental Biology
3.68250816255091,2.4023988437969717,Unlabelled,FOXE3,FOXE3,unlabeled
-4.252505898490771,-1.0163790056845825,Unlabelled,PITX1,PITX1,unlabeled
9.887107856547985,-0.1892001958667482,Unlabelled,CHAMP1,CHAMP1,unlabeled
5.30175797190064,-5.309726569562885,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",WDR11,WDR11,Signal Transduction
-2.869096943004706,3.1253044682418114,Unlabelled,ZNF148,ZNF148,unlabeled
-1.3238636642746222,-7.910371954649129,Neuronal System,KCNK9,KCNK9,Neuronal System
-1.6379034288687748,2.795858681938908,Unlabelled,RNASEH2B,RNASEH2B,unlabeled
2.553786266735474,3.560490969805958,Signaling by GPCR,EDNRB,EDNRB,Signal Transduction
5.31019151022198,-3.906706504419976,Transport of small molecules,ABCB6,ABCB6,Disease
-2.5494144545286392,8.935140355204453,Unlabelled,ZMYND11,ZMYND11,unlabeled
-0.2591079686852726,-9.169915813412754,Unlabelled,MLC1,MLC1,Muscle contraction
-8.775585312965141,-3.545023780831233,Post-translational protein modification,LTBP1,LTBP1,Signal Transduction
-6.304132099078226,-1.5086546693443026,Post-translational protein modification,TUBB2A,TUBB2A,Signal Transduction
5.292621492481025,-2.578119722256579,Transport of small molecules,RYR2,RYR2,Transport of small molecules
-4.775152967292502,8.478877388131501,Unlabelled,PLOD1,PLOD1,Extracellular matrix organization
-6.879022012144187,4.631796974963329,Innate Immune System,ATG7,ATG7,Immune System
-0.2010722181785968,8.838171289515302,Unlabelled,TRIP12,TRIP12,Immune System
-6.7421171678049845,-0.3869239220941782,Post-translational protein modification,MPDU1,MPDU1,Disease
1.2970029057272363,-6.590275041745041,Unlabelled,PEPD,PEPD,unlabeled
-6.147190750045173,-2.7949312157427855,Post-translational protein modification,TUBB3,TUBB3,Signal Transduction
-7.474752721166587,1.7865341657597629,Unlabelled,MAGEL2,MAGEL2,unlabeled
-3.2763283409906583,5.306309711214169,Metabolism of lipids,PNPLA6,PNPLA6,Metabolism
-5.031209343768831,6.587396345549028,Unlabelled,PTS,PTS,Metabolism
6.21224650214403,4.835612816161277,Signaling by Receptor Tyrosine Kinases,NTRK1,NTRK1,Signal Transduction
6.689550231991866,0.9130532942657652,Infectious disease,GNB1,GNB1,Metabolism
6.685201415835955,0.4450832652610614,Infectious disease,VPS33B,VPS33B,Disease
3.4467022492868544,8.8023238093534,Unlabelled,PEX1,PEX1,Protein localization
3.0756023841547027,8.562169933180353,Unlabelled,Unlabelled,,Unlabelled
-4.730701781763057,5.506322555209129,Unlabelled,NAXE,NAXE,Metabolism
-6.375638223438504,5.197374315466622,Innate Immune System,NRAS,NRAS,Signal Transduction
-4.431067533061993,5.062704409709653,Unlabelled,NADSYN1,NADSYN1,Metabolism
2.281696920403565,-9.328485862572142,Metabolism of amino acids and derivatives,PAPSS2,PAPSS2,Metabolism
-3.3823295637992024,-8.568710139061897,Cell Cycle,CEP135,CEP135,Cell Cycle
-8.67013689699611,2.0454981682462865,Organelle biogenesis and maintenance,C2CD3,C2CD3,Organelle biogenesis and maintenance
3.2655346810883756,-8.819413313184103,Metabolism of amino acids and derivatives,SUOX,SUOX,Metabolism
1.9320824862377783,-0.9239948724420302,Gene expression (Transcription),KAT6A,KAT6A,Gene expression (Transcription)
-8.181685797178485,-3.9054164878408946,Post-translational protein modification,MGAT2,,Post-translational protein modification
6.076488606546,-2.6340922526652575,Transport of small molecules,NALCN,NALCN,Transport of small molecules
-4.075377971657983,8.378761801300705,Unlabelled,DSPP,DSPP,Extracellular matrix organization
2.3198498594385963,-2.951203405187103,Gene expression (Transcription),KIT,KIT,Signal Transduction
-7.539642810340539,-0.6721175266558603,Post-translational protein modification,ALG12,ALG12,Disease
1.502462138401409,3.17685198395713,Signaling by GPCR,GRM7,GRM7,Signal Transduction
8.701214380089453,0.7395557267547197,Unlabelled,IGSF1,IGSF1,unlabeled
2.5453372715511975,-2.7500316960469693,Gene expression (Transcription),KMT2A,KMT2A,Gene expression (Transcription)
9.374876946413426,-0.3325932799930768,Unlabelled,RAPSN,RAPSN,unlabeled
0.7243469552400512,4.9348477165968685,Unlabelled,UNC45A,UNC45A,unlabeled
-3.8817179060242495,-3.5850074748130805,Unlabelled,PCDH19,PCDH19,Developmental Biology
-8.388266300697317,-0.6459419892461273,Post-translational protein modification,GMPPB,GMPPB,Metabolism of proteins
-3.8429098461975686,-6.0128210048280675,Metabolism of carbohydrates,SLC37A4,SLC37A4,Metabolism
-2.376542997616939,-9.6690438784115,Unlabelled,TCEAL1,TCEAL1,unlabeled
-6.515677871447749,-4.333598671800198,Post-translational protein modification,AMER1,AMER1,Signal Transduction
8.06741416209577,1.743790144819135,Unlabelled,LRP5,LRP5,Signal Transduction
-8.348205329139704,-4.20648591431854,Post-translational protein modification,FBXO11,FBXO11,Immune System
0.739841917732722,5.441336822687674,Unlabelled,PITX3,PITX3,unlabeled
-3.688917760302836,-6.707979626540054,Unlabelled,ADNP,ADNP,unlabeled
3.489556851147631,2.1836791262382445,Unlabelled,BMPR1B,BMPR1B,Signal Transduction
7.202371563132594,-1.1357172621389022,Unlabelled,NPHS2,NPHS2,Cell-Cell communication
7.282162712022263,-0.7239320521395527,Unlabelled,Unlabelled,,Unlabelled
7.483624854846262,4.85818136117755,Unlabelled,NONO,NONO,unlabeled
-3.880048043355812,0.5149699564738359,Unlabelled,ACVR1,ACVR1,unlabeled
-2.9243711322301555,5.73811586918489,Metabolism of lipids,MMAA,MMAA,Metabolism
-0.9933955172436733,-2.722305111118711,Gene expression (Transcription),RNU4ATAC,RNU4ATAC,Gene expression (Transcription)
-6.015280862574444,-3.8944972200885033,Post-translational protein modification,POMT1,POMT1,Disease
1.876905657871589,1.895617645682284,Cytokine Signaling in Immune system,ZEB1,ZEB1,Immune System
-6.838735893800905,6.515442829187961,Unlabelled,FMR1,FMR1,unlabeled
3.064044072948729,1.997882970303028,Unlabelled,NOG,NOG,Signal Transduction
-2.0318556630934905,1.7787300410242075,Unlabelled,MFN2,MFN2,Signal Transduction
4.711025087545568,-3.6689564574962503,Transport of small molecules,SLC35A2,SLC35A2,Disease
-1.66935528083191,6.593442105862035,Metabolism of lipids,ACADVL,ACADVL,Metabolism
9.118944236319017,-0.7421769842732768,Unlabelled,LFNG,LFNG,Signal Transduction
4.735833095695197,1.297755953689791,Infectious disease,ATP1A1,ATP1A1,Disease
-6.509745408027048,-3.9563903057542418,Post-translational protein modification,XRCC4,XRCC4,Disease
6.429263811113476,5.319940996405947,Signaling by Receptor Tyrosine Kinases,EGR2,EGR2,Signal Transduction
8.032774353720267,-0.9872447879846432,Unlabelled,ADA,ADA,Metabolism
0.5687161525707971,5.9536016511958785,Unlabelled,GLIS3,GLIS3,unlabeled
-7.782705557735665,-4.551824165150634,Post-translational protein modification,DAG1,DAG1,Disease
5.3728054661692894,3.2187889309770767,Unlabelled,HOXD13,HOXD13,unlabeled
-0.0244924706186857,-1.06081657292677,Gene expression (Transcription),ACTG1,ACTG1,Signal Transduction
2.776715340382598,-2.1154221381209837,Gene expression (Transcription),SATB2,SATB2,Metabolism of proteins
7.159327944193322,4.565885237407079,Unlabelled,FYCO1,FYCO1,unlabeled
-0.031132213441495,-2.9525440239906757,Gene expression (Transcription),SIN3A,SIN3A,Metabolism
-2.169886276473292,4.523004633093777,Metabolism of lipids,DEGS1,DEGS1,Metabolism
1.632742122098378,7.678700734962376,Unlabelled,PNKP,PNKP,DNA Repair
-3.5306796839935632,-4.773891042113021,Metabolism of carbohydrates,B4GALT7,B4GALT7,Metabolism
6.207127393780926,6.607937754585556,Unlabelled,TRPS1,TRPS1,unlabeled
-5.79311254426584,-2.416390102476188,Post-translational protein modification,IKBKG,IKBKG,Signal Transduction
2.3447764590819595,1.7627616213596813,Cytokine Signaling in Immune system,FANCA,FANCA,Immune System
2.201415518402616,4.5515654041711056,Signaling by GPCR,TAC3,TAC3,Signal Transduction
1.7236216595058558,3.3717028486914025,Signaling by GPCR,TACR3,TACR3,Signal Transduction
5.026980591143005,0.6920586914689064,Infectious disease,ADCY5,ADCY5,Metabolism
-7.725328637045316,3.804231132884832,Innate Immune System,HGSNAT,HGSNAT,Metabolism
7.043551268511955,-5.449663750343926,Unlabelled,UGT1A1,UGT1A1,Metabolism
6.6246930745064105,-5.400439338442725,Unlabelled,Unlabelled,,Unlabelled
8.948439452504605,-1.2321682539812375,Unlabelled,TCN2,TCN2,Metabolism
6.9173158743728465,-1.0229160886259354,Unlabelled,NPHS1,NPHS1,Cell-Cell communication
2.880797697832902,6.850480240198799,Metabolism of RNA,TSEN2,,Metabolism of RNA
-7.880439709644307,-5.820371057846755,Unlabelled,CWF19L1,CWF19L1,unlabeled
2.8602981232011047,4.125301144667821,Signaling by GPCR,WNT7A,WNT7A,Signal Transduction
1.1409096419142166,-4.22088699620298,Gene expression (Transcription),MED12,MED12,Metabolism
2.4044131861953755,-3.502268489264198,Gene expression (Transcription),CTNNB1,CTNNB1,Signal Transduction
-6.040058687381288,-1.3852130532356988,Post-translational protein modification,GNE,GNE,Disease
4.481368751727629,-3.781782405581547,Transport of small molecules,SLC2A1,SLC2A1,Metabolism
0.4061812320346813,8.19143529772024,Unlabelled,KIF2A,KIF2A,Signal Transduction
-6.719053027385682,-3.0915577279694917,Post-translational protein modification,ARSB,ARSB,Metabolism
-3.1747583334895353,-1.5727302543063892,Cellular responses to stimuli,GNAQ,GNAQ,Metabolism
2.7122740345338983,-1.7332214524995475,Gene expression (Transcription),AR,AR,Signal Transduction
-5.122674537142845,1.6183767075407332,Unlabelled,EIF2B5,EIF2B5,Metabolism of proteins
-3.0057860708770887,0.9565664451333298,Unlabelled,TGFB2,TGFB2,Signal Transduction
6.295387143164859,1.6870215690909856,Infectious disease,MYH9,MYH9,Signal Transduction
5.85620968374336,-5.771440726465473,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",DLG4,DLG4,Signal Transduction
-0.8776203964201237,6.100598446897703,Metabolism of lipids,ABHD5,ABHD5,Metabolism
1.9521045483120345,3.225828816346336,Signaling by GPCR,SHH,SHH,Signal Transduction
5.838394040296258,-2.407129040213932,Transport of small molecules,CLCN7,CLCN7,Transport of small molecules
-5.299804080367709,-6.457814738292642,Unlabelled,SCN1B,SCN1B,Developmental Biology
0.348502857042499,2.419719734274409,Aerobic respiration and respiratory electron transport,ETFDH,ETFDH,Metabolism
2.0953931490140043,-3.9477578499788817,Gene expression (Transcription),EP300,EP300,Metabolism
3.984692522241959,8.410706277993437,Unlabelled,NEXMIF,NEXMIF,unlabeled
-5.7736673937245815,-3.8411087756053384,Post-translational protein modification,PIGM,PIGM,Metabolism of proteins
7.985200168016341,5.679793182360264,Unlabelled,TECPR2,TECPR2,unlabeled
-2.9276575019748883,-1.349027724086568,Cellular responses to stimuli,SZT2,SZT2,Cellular responses to stimuli
-1.1073111344392643,4.795191865285171,Metabolism of lipids,PCCB,PCCB,Metabolism
-8.752916285684421,3.997454566566972,Unlabelled,ACTA2,ACTA2,Signal Transduction
-8.946019767250384,4.324950729536459,Unlabelled,Unlabelled,,Unlabelled
-2.7793321417702916,1.1062635275261474,Unlabelled,GTPBP2,GTPBP2,Hemostasis
-6.355217178108632,-3.5385416873187436,Post-translational protein modification,RFT1,RFT1,Metabolism
0.9368266067797784,-2.06457452629924,Gene expression (Transcription),IHH,IHH,Signal Transduction
-4.760548873979258,6.541428932499947,Unlabelled,NMNAT1,NMNAT1,Metabolism
1.988311710796033,-4.332470658399696,Gene expression (Transcription),KMT2C,KMT2C,Gene expression (Transcription)
-3.7674877896684897,2.9109679263499615,Vesicle-mediated transport,TOR1A,TOR1A,Vesicle-mediated transport
-3.5077254490977356,-9.008693386909538,Cell Cycle,DYRK1A,DYRK1A,Cell Cycle
-7.840626613495219,-2.466136492118246,Post-translational protein modification,VCP,VCP,Signal Transduction
9.26032800061862,-1.8625139815661047,Unlabelled,LHX3,LHX3,Developmental Biology
6.074784751759818,-3.594699489214187,Transport of small molecules,CA2,CA2,Metabolism
3.7201523396183394,-0.3334765857622361,Unlabelled,ZNF462,ZNF462,unlabeled
2.940729397824862,1.0657587727453048,Unlabelled,MAB21L2,MAB21L2,unlabeled
-0.3568163273318667,-1.165900278578457,Gene expression (Transcription),SMARCA2,SMARCA2,Gene expression (Transcription)
1.6661239310323257,8.315342025806288,Unlabelled,ASCC1,ASCC1,DNA Repair
5.046473512731598,2.0690941472658846,Infectious disease,WNT5A,WNT5A,Signal Transduction
8.261115788192065,3.910260619338084,Unlabelled,ASH1L,ASH1L,Chromatin organization
-1.5975972302575876,5.844685069777478,Metabolism of lipids,ALDH3A2,ALDH3A2,Metabolism
-7.769366949796471,4.346824694136991,Innate Immune System,ATP6V1B1,ATP6V1B1,Signal Transduction
-4.767568928568261,3.1917747497414446,Vesicle-mediated transport,KIF1A,KIF1A,Vesicle-mediated transport
-6.788480447244279,1.6946433363581654,Unlabelled,TK2,TK2,Metabolism
-6.45280780596309,1.853893341792592,Unlabelled,Unlabelled,,Unlabelled
8.992562985927197,-2.5477771732469856,Unlabelled,CACNA1C,CACNA1C,Metabolism
5.775259648929234,0.3526436139043714,Infectious disease,NCKAP1,NCKAP1,Signal Transduction
4.121875025421016,3.526085691388312,Unlabelled,FOXC2,FOXC2,Developmental Biology
9.076140800042284,-2.164640655283473,Unlabelled,SOX10,SOX10,Developmental Biology
2.6973604541168257,-7.43349248297452,Metabolism of amino acids and derivatives,KARS1,KARS1,Metabolism
-7.400001354479919,4.817861885145387,Innate Immune System,CANT1,CANT1,Immune System
-2.578454761406541,-0.7776147867686394,Cellular responses to stimuli,DEPDC5,DEPDC5,Cellular responses to stimuli
3.2469204977427957,5.885207507642935,Metabolism of RNA,TRIT1,TRIT1,Metabolism of RNA
4.990583321372593,-6.1921733315532395,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",TPM3,TPM3,Signal Transduction
-2.7728004590347224,8.111226797513396,Unlabelled,BCL11B,BCL11B,unlabeled
5.385737838864802,-1.1358490472475644,Unlabelled,PDCD10,PDCD10,unlabeled
5.235875054425607,5.507794259700326,Signaling by Receptor Tyrosine Kinases,LAMA1,LAMA1,Signal Transduction
-2.917427267746751,-4.766225649440616,Metabolism of carbohydrates,IDUA,IDUA,Metabolism
3.8131215353896426,5.358069867247773,Metabolism of RNA,TSEN54,TSEN54,Metabolism of RNA
-4.177993493308575,-5.187825549461645,Metabolism of carbohydrates,B3GAT3,B3GAT3,Metabolism
2.590029946698005,3.871754227370056,Signaling by GPCR,FGD1,FGD1,Signal Transduction
4.065458951667274,-6.329108260406068,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",RRAS2,RRAS2,Signal Transduction
0.6881502979250325,3.589647154870889,Aerobic respiration and respiratory electron transport,L2HGDH,L2HGDH,Metabolism
0.0704258079894302,-3.920063862676698,Gene expression (Transcription),GATAD2B,GATAD2B,Signal Transduction
0.4410138047079321,5.177047229591443,Unlabelled,AIFM1,AIFM1,unlabeled
-6.267492452843738,4.985571095226085,Innate Immune System,DDX3X,DDX3X,Immune System
-5.171127887146715,6.341401199110738,Unlabelled,FLAD1,FLAD1,Metabolism
0.2311905999705388,9.321900043757651,Unlabelled,KIF22,KIF22,Immune System
-0.7872626989154856,-9.79425443208993,Unlabelled,SOX6,SOX6,Signal Transduction
6.401670950378083,6.941214177175837,Unlabelled,DSTYK,DSTYK,unlabeled
5.684811427523924,1.6679863396948118,Infectious disease,STAT2,STAT2,Immune System
8.776663479772814,0.3680085708142613,Unlabelled,KIAA0586,KIAA0586,unlabeled
-2.9904063680125397,5.105745275185313,Metabolism of lipids,EBP,EBP,Metabolism
-3.50200113615735,1.480707539310151,Unlabelled,GATA6,GATA6,Metabolism of proteins
8.182901023327055,3.1381570584097656,Unlabelled,GNPTAB,GNPTAB,unlabeled
0.9972216434053074,-0.5283636317382268,Gene expression (Transcription),PPM1D,PPM1D,Gene expression (Transcription)
1.3026496715242324,-6.927697161009063,Unlabelled,ALX4,ALX4,unlabeled
-1.9365906856900867,-6.906793893527394,Neuronal System,KCND3,KCND3,Neuronal System
1.7023185801102017,-3.036936772742531,Gene expression (Transcription),POLR3B,POLR3B,Immune System
5.308110037236913,-7.986841373816199,Unlabelled,MFSD8,MFSD8,unlabeled
-1.5951699186371933,2.033412571270235,Unlabelled,BMPER,BMPER,unlabeled
-0.2966501700645061,-2.8050116271236085,Gene expression (Transcription),MSX2,MSX2,Gene expression (Transcription)
-1.8806822376400305,5.348261560467746,Metabolism of lipids,PCYT1A,PCYT1A,Metabolism
-7.322412611858878,-1.717016120238961,Post-translational protein modification,PIGA,PIGA,Metabolism of proteins
-7.732437572818912,-1.4514396309570683,Post-translational protein modification,NEU1,NEU1,Metabolism
3.9129321305315656,8.724346145206123,Unlabelled,KLHL40,KLHL40,unlabeled
5.684587140894411,-6.281293528676213,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",NHS,NHS,Signal Transduction
2.9880159056407773,-8.404890870235578,Metabolism of amino acids and derivatives,CBS,CBS,Metabolism
-5.321022871410483,6.585022709671854,Unlabelled,PNPO,PNPO,Metabolism
0.2427034640302814,-9.399957507705931,Unlabelled,NEB,NEB,Muscle contraction
-4.709342743989449,2.2129798956195295,Vesicle-mediated transport,BICD2,BICD2,Vesicle-mediated transport
5.902358293831952,1.9555770167587776,Infectious disease,CHMP1A,CHMP1A,Disease
4.825591097729696,1.87943793777783,Infectious disease,TAB2,TAB2,Signal Transduction
-6.2130973963357405,3.292009792888388,Innate Immune System,MAP3K1,MAP3K1,Immune System
-3.3998255595700773,-3.9750123603902505,Unlabelled,POU3F3,POU3F3,Developmental Biology
8.88785092692569,-0.8065246098516354,Unlabelled,MMACHC,MMACHC,Metabolism
5.861591879729591,-6.044902609827624,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",RHOBTB2,RHOBTB2,Signal Transduction
9.827064061165622,-1.1725603239793685,Unlabelled,SIX5,SIX5,unlabeled
3.618970447167724,3.886860445824563,Unlabelled,PAX8,PAX8,Developmental Biology
2.2398115571040105,2.7828061988583315,Signaling by GPCR,PTH1R,PTH1R,Signal Transduction
-0.8646611178459427,-4.031940403374157,Gene expression (Transcription),KDM5B,KDM5B,Gene expression (Transcription)
1.7559172465876394,-1.264074909702778,Gene expression (Transcription),CHM,CHM,Metabolism of proteins
-7.190015451858556,-2.9754919395541357,Post-translational protein modification,ALG6,ALG6,Disease
0.738132234411772,1.257160469684571,Cytokine Signaling in Immune system,TNFRSF13B,TNFRSF13B,Immune System
0.1275554355261547,-9.970213035818144,Unlabelled,SPEG,SPEG,unlabeled
3.7991338397111902,3.669238480125461,Unlabelled,PAX2,PAX2,Developmental Biology
-1.232613744623535,8.606533803842066,Unlabelled,ZNF142,ZNF142,unlabeled
0.4684085102109669,-8.91166795683891,Unlabelled,TNNT3,TNNT3,Muscle contraction
6.563788988528003,0.682003836574383,Infectious disease,KPNA7,KPNA7,Immune System
-4.5129241669426765,4.316820165894349,Unlabelled,RETREG1,RETREG1,unlabeled
5.81081925744221,-8.11122075037945,Unlabelled,WDR45B,WDR45B,Autophagy
-4.441582182882935,6.426480563229251,Unlabelled,COQ9,COQ9,Metabolism
-5.535623879887252,1.9843128568817932,Unlabelled,CCDC32,CCDC32,unlabeled
6.290669327060755,-2.1392869077006367,Transport of small molecules,ABCC6,ABCC6,Disease
-3.2806364914327606,6.381823175017853,Metabolism of lipids,HEXA,HEXA,Metabolism
-5.903731000112501,4.77458766670374,Innate Immune System,DSP,DSP,Signal Transduction
5.676217393294111,2.10004414306586,Infectious disease,SOS1,SOS1,Metabolism
-6.130625870205253,2.1485120383294216,Unlabelled,AMPD2,AMPD2,Metabolism
0.4211681953613695,-6.581829008090936,Unlabelled,TMEM70,TMEM70,unlabeled
0.6376085857068681,6.743189825364016,Unlabelled,PHOX2B,PHOX2B,unlabeled
-4.0816191429434365,3.3284671683727076,Vesicle-mediated transport,COL4A2,COL4A2,Signal Transduction
9.828816997913307,1.048147129560732,Unlabelled,TBX22,TBX22,unlabeled
-2.7601117052365858,2.015801161533485,Unlabelled,JAM3,JAM3,Hemostasis
-0.2182871136550144,-7.129683326677635,Neuronal System,NRXN1,NRXN1,Neuronal System
5.0568104172526525,-2.400141931421441,Transport of small molecules,SLC6A9,SLC6A9,Transport of small molecules
-3.4232408133778636,-0.7500515641620424,Cellular responses to stimuli,KDM6B,KDM6B,Developmental Biology
-1.4105311056526286,-6.866456385997388,Neuronal System,GLRB,GLRB,Neuronal System
8.509873544355791,-1.6605293262734513,Unlabelled,SCN8A,SCN8A,Developmental Biology
-8.656858451666118,1.3274210900425043,Organelle biogenesis and maintenance,MKS1,MKS1,Signal Transduction
1.735333994726,-2.2035964762832023,Gene expression (Transcription),DNA2,DNA2,Disease
-7.750266211233401,-1.1912702219530384,Post-translational protein modification,STAMBP,STAMBP,Metabolism of proteins
0.2417951991270825,9.61258865499104,Unlabelled,KIF5A,KIF5A,Signal Transduction
1.9628132206779405,-3.5362195273762564,Gene expression (Transcription),EHMT1,EHMT1,Gene expression (Transcription)
6.52778821832387,-3.5615648451715707,Transport of small molecules,SLC2A2,SLC2A2,Metabolism
6.330413715933744,0.6147174131256588,Infectious disease,ARPC4,ARPC4,Signal Transduction
-3.1674963639263156,5.605711689775417,Metabolism of lipids,MFSD2A,MFSD2A,Metabolism
2.8934069207688182,-1.8944096928500296,Gene expression (Transcription),RANBP2,RANBP2,Metabolism
2.822034944937828,8.139543899475793,Unlabelled,MPV17,MPV17,Protein localization
0.7791435440822916,-7.212420414490514,Unlabelled,KIF7,KIF7,Signal Transduction
6.297026002972089,0.3368190298259694,Infectious disease,GEMIN5,GEMIN5,Disease
2.773895774899234,2.981004769914657,Signaling by GPCR,WNT1,WNT1,Signal Transduction
0.3762346649976713,-4.580079120636423,Gene expression (Transcription),MORC2,MORC2,Metabolism
5.289443188380719,4.585752202959615,Signaling by Receptor Tyrosine Kinases,COL27A1,COL27A1,Signal Transduction
1.8699036526514232,-3.2691829077006034,Gene expression (Transcription),KMT2D,KMT2D,Signal Transduction
-0.6813005830460526,-8.064601780176899,Neuronal System,CHRNA4,CHRNA4,Neuronal System
-1.824192557207988,-9.291626172384904,Unlabelled,ROR2,ROR2,Signal Transduction
6.170942644938286,4.466325247045331,Signaling by Receptor Tyrosine Kinases,COL6A3,COL6A3,Signal Transduction
6.587350833852096,5.62145213720196,Signaling by Receptor Tyrosine Kinases,GABRB2,GABRB2,Signal Transduction
-7.628247330691993,5.052208861567697,Innate Immune System,ATP6AP2,ATP6AP2,Immune System
-2.193285027600284,-6.94237509198136,Neuronal System,KCNA1,KCNA1,Neuronal System
-1.0694177930564273,-7.941996564508669,Neuronal System,KCNA2,KCNA2,Neuronal System
2.6250999941734463,-9.356973212028386,Metabolism of amino acids and derivatives,ALDH18A1,ALDH18A1,Metabolism
-0.0786470666037679,8.584079551958972,Unlabelled,TRAF7,TRAF7,Immune System
3.977645555607804,4.362291088797349,Unlabelled,MESP2,MESP2,Developmental Biology
-0.1029403183633519,-1.3070990680766776,Gene expression (Transcription),CREBBP,CREBBP,Metabolism
-6.155825692431989,-1.7077067382505433,Post-translational protein modification,HK1,HK1,Metabolism
5.142829690867954,-3.7092169364427017,Transport of small molecules,SLC2A10,SLC2A10,Disease
4.166741809410162,-0.7580011401848328,Unlabelled,SMOC1,SMOC1,unlabeled
6.876581445453819,7.029526581890629,Unlabelled,LRBA,LRBA,unlabeled
-7.411183690842434,-0.9028387961469662,Post-translational protein modification,ALG1,,Post-translational protein modification
8.93973261587458,1.3745261454155244,Unlabelled,PORCN,PORCN,Signal Transduction
1.444728446123273,4.219907764497542,Signaling by GPCR,WNT4,WNT4,Signal Transduction
-3.335045426158082,-7.368001822830422,Cell Cycle,BRCA2,BRCA2,Disease
8.366425134855678,4.942548119775465,Unlabelled,ASXL3,ASXL3,unlabeled
-7.118911804821297,6.876538398530478,Unlabelled,ERCC6L2,ERCC6L2,unlabeled
7.612538431279546,1.696188486209147,Unlabelled,POC1B,POC1B,unlabeled
-1.1052700168465286,3.1681243966062507,Aerobic respiration and respiratory electron transport,NDUFS4,NDUFS4,Metabolism
-3.750468666326002,-5.4989464073504175,Metabolism of carbohydrates,CHST14,CHST14,Metabolism
